time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-09-08T19:13:45.552Z,27.0006,55.5872,10,4.3,mb,,87,2.12,1.08,us,us70005h4r,2019-11-30T19:36:12.040Z,"67 km W of Qeshm, Iran",earthquake,5,1.9,0.105,26,reviewed,us,us
2019-09-08T10:53:27.902Z,26.9094,55.608,10,4.6,mb,,82,2.028,0.64,us,us70005de5,2019-11-30T19:36:46.040Z,"65 km W of Qeshm, Iran",earthquake,4.1,1.9,0.077,50,reviewed,us,us
2019-09-03T18:47:00.026Z,27.1596,59.6919,10,4.9,mb,,76,3.834,1,us,us70005bl4,2019-11-30T19:37:27.040Z,"64 km N of Fann?j, Iran",earthquake,7.4,1.8,0.053,118,reviewed,us,us
2019-08-28T22:45:00.868Z,30.8691,50.1244,10,4,mb,,74,2.745,0.69,us,us70005bjg,2019-11-15T17:19:42.040Z,"32 km NNW of Behbah?n, Iran",earthquake,5.3,1.9,0.126,17,reviewed,us,us
2019-08-27T20:05:30.346Z,27.946,56.6744,10,4.2,mb,,76,3.018,0.78,us,us700058wf,2019-11-15T17:18:57.040Z,"92 km NNE of Bandar Abbas, Iran",earthquake,7.4,1.9,0.103,32,reviewed,us,us
2019-08-16T20:18:30.431Z,27.8226,50.877,10,4.1,mb,,108,5.57,0.71,us,us700058el,2019-11-02T15:26:22.040Z,"127 km S of Bushehr, Iran",earthquake,8.8,1.9,0.165,11,reviewed,us,us
2019-08-04T19:51:16.008Z,30.5857,50.8453,7.72,5.4,mb,,42,6.245,0.89,us,us600050lk,2020-07-10T17:33:32.117Z,"25 km N of Dogonbadan, Iran",earthquake,7.4,1.8,0.036,267,reviewed,us,us
2019-07-26T11:45:12.224Z,31.9141,55.6066,10,4.3,mb,,49,6.963,0.73,us,us60004vua,2019-10-11T20:12:35.040Z,"39 km NNE of B?fq, Iran",earthquake,6.6,1.9,0.089,36,reviewed,us,us
2019-07-22T22:59:02.026Z,26.759,55.0084,10,5,mww,,69,2.103,0.7,us,us70004qwn,2019-10-04T16:37:39.040Z,"25 km NNE of Bandar-e Lengeh, Iran",earthquake,7.7,1.8,0.086,13,reviewed,us,us
2019-07-17T22:45:34.956Z,30.9803,48.7041,10,4.3,mb,,71,1.638,0.61,us,us70004mqv,2019-10-04T16:37:11.040Z,"Iran-Iraq border region",earthquake,7.7,1.9,0.097,30,reviewed,us,us
2019-07-16T18:15:26.144Z,28.4389,56.8105,10,4.3,mb,,78,3.521,0.96,us,us70004llj,2019-10-04T16:37:03.040Z,"92 km S of K?h Sef?d, Iran",earthquake,4.4,1.9,0.079,50,reviewed,us,us
2019-07-16T16:21:04.552Z,28.4173,56.761,10,4.5,mb,,73,3.493,0.88,us,us70004lh0,2019-10-04T16:37:03.040Z,"95 km S of K?h Sef?d, Iran",earthquake,6.3,1.8,0.061,80,reviewed,us,us
2019-07-16T12:02:26.976Z,27.6805,53.2588,10,4.5,mb,,73,3.795,0.66,us,us70004lbp,2019-10-04T16:37:02.040Z,"39 km ENE of Mohr, Iran",earthquake,7.2,1.8,0.062,76,reviewed,us,us
2019-07-15T20:51:13.138Z,32.7927,50.3548,10,4.4,mb,,263,2.794,0.98,us,us60004uur,2019-09-28T20:00:42.040Z,"27 km SE of Fereyd?nshahr, Iran",earthquake,13.4,2,0.138,15,reviewed,us,us
2019-07-10T20:40:27.295Z,31.7642,49.1873,10,4.2,mb,,141,1.713,0.45,us,us70004p0e,2019-09-28T20:01:28.040Z,"22 km SSW of Masjed Soleym?n, Iran",earthquake,9,2,0.187,8,reviewed,us,us
2019-07-09T04:47:27.721Z,31.7625,49.4622,10,4.4,mb,,73,1.946,0.71,us,us70004nuq,2019-09-28T20:01:27.040Z,"24 km SE of Masjed Soleym?n, Iran",earthquake,6,1.8,0.112,23,reviewed,us,us
2019-07-08T16:41:50.696Z,29.8076,49.9126,10,4.1,mb,,130,3.194,0.84,us,us70004n41,2019-09-26T14:31:13.040Z,"63 km WNW of Bandar-e Gen?veh, Iran",earthquake,11,2,0.213,6,reviewed,us,us
2019-07-08T07:26:18.650Z,31.7688,49.4092,10,4.7,mb,,67,1.9,0.86,us,us70004ekb,2019-09-26T14:30:59.040Z,"21 km SSE of Masjed Soleym?n, Iran",earthquake,2.6,1.9,0.048,131,reviewed,us,us
2019-07-08T07:00:32.441Z,31.7564,49.5611,19,5.6,mww,,36,2.03,0.69,us,us70004ejm,2020-07-10T17:43:51.391Z,"31 km SE of Masjed Soleym?n, Iran",earthquake,6.7,1.8,0.098,10,reviewed,us,us
2019-07-02T00:13:50.300Z,29.509,51.4757,10,4.1,mb,,70,6.194,0.7,us,us700048gw,2019-09-26T14:30:01.040Z,"21 km SW of K?zer?n, Iran",earthquake,6.3,1.9,0.088,35,reviewed,us,us
2019-07-01T19:38:05.930Z,32.2231,48.9775,10,4.4,mb,,63,3.963,1.03,us,us7000488s,2019-09-14T16:08:27.040Z,"22 km NNE of Sh?shtar, Iran",earthquake,7.6,1.9,0.085,40,reviewed,us,us
2019-06-28T09:08:56.553Z,27.5877,53.2191,10,4.4,mb,,74,3.755,1.15,us,us700046gt,2019-09-14T16:08:16.040Z,"33 km E of Mohr, Iran",earthquake,7.7,1.9,0.07,59,reviewed,us,us
2019-06-24T15:14:09.963Z,27.626,53.1401,10,4.3,mb,,76,3.833,0.54,us,us60004599,2019-09-11T15:19:42.040Z,"26 km ENE of Mohr, Iran",earthquake,5.9,1.9,0.111,23,reviewed,us,us
2019-06-18T20:14:26.456Z,30.1718,51.6277,10,4.2,mb,,80,6.602,1.31,us,us600042nm,2019-09-11T15:19:09.040Z,"12 km ENE of N?r?b?d, Iran",earthquake,8.3,1.9,0.103,26,reviewed,us,us
2019-06-17T13:32:26.307Z,27.6334,55.8904,10,4.7,mb,,86,2.691,0.85,us,us600041r7,2019-09-06T14:25:17.040Z,"62 km NW of Bandar Abbas, Iran",earthquake,7.7,1.9,0.067,68,reviewed,us,us
2019-06-15T07:08:28.032Z,31.0541,56.7123,10,4.3,mb,,69,5.724,0.89,us,us6000412d,2019-09-06T14:25:08.040Z,"25 km SSW of R?var, Iran",earthquake,7.2,1.9,0.105,26,reviewed,us,us
2019-06-14T22:09:29.107Z,26.0485,59.832,16.03,4,mb,,122,3.003,0.63,us,us600043rx,2019-09-06T14:25:23.040Z,"42 km WSW of N?kshahr, Iran",earthquake,9,5.2,0.299,3,reviewed,us,us
2019-06-12T00:45:56.800Z,31.9934,49.7291,10,4.2,mb,,78,4.572,1.16,us,us70003ydd,2019-09-06T14:25:33.040Z,"40 km E of Masjed Soleym?n, Iran",earthquake,8.4,1.9,0.094,31,reviewed,us,us
2019-06-02T01:16:58.778Z,27.6941,59.2935,61.79,4.4,mb,,70,3.896,0.85,us,us70003u9t,2019-08-24T21:17:46.040Z,"128 km NNW of Fann?j, Iran",earthquake,6.2,6.3,0.087,38,reviewed,us,us
2019-06-01T04:34:02.911Z,32.1414,48.9222,10,4.9,mb,,79,3.992,1.19,us,us70003u1h,2019-08-24T21:17:43.040Z,"12 km NE of Sh?shtar, Iran",earthquake,6.6,1.7,0.177,10,reviewed,us,us
2019-05-30T23:09:12.213Z,29.1951,56.2983,10,4.1,mb,,128,4.233,1.21,us,us70003tgq,2019-08-24T21:17:38.040Z,"49 km W of K?h Sef?d, Iran",earthquake,7,1.9,0.114,21,reviewed,us,us
2019-05-24T09:25:14.208Z,28.9732,52.2221,10,4.1,mb,,92,5.359,1.11,us,us70003trj,2019-08-13T14:30:49.040Z,"36 km WNW of F?r?z?b?d, Iran",earthquake,8.2,1.9,0.12,19,reviewed,us,us
2019-05-19T04:19:55.129Z,29.6771,51.2501,10,4.2,mb,,86,6.451,1.09,us,us70003n5u,2019-08-07T22:03:50.040Z,"39 km W of K?zer?n, Iran",earthquake,4.3,1.9,0.102,27,reviewed,us,us
2019-05-18T07:48:18.197Z,29.6815,52.0303,10,4.6,mb,,45,6.002,0.86,us,us70003my9,2019-08-07T22:03:47.040Z,"37 km E of K?zer?n, Iran",earthquake,3,1.9,0.071,58,reviewed,us,us
2019-05-13T08:09:10.812Z,26.8401,55.2477,35,4.3,mb,,72,2.074,0.83,us,us70003k9a,2019-08-01T17:15:16.040Z,"48 km NE of Bandar-e Lengeh, Iran",earthquake,6.9,2,0.093,33,reviewed,us,us
2019-05-12T14:46:45.657Z,29.2553,53.1551,10,4.4,mb,,64,5.08,0.76,us,us70003k1y,2019-08-01T17:15:14.040Z,"36 km E of Akbar?b?d, Iran",earthquake,8.3,1.9,0.084,41,reviewed,us,us
2019-05-10T02:41:56.702Z,27.495,56.0641,35,4.1,mb,,102,2.542,1.17,us,us70003j5j,2019-08-01T17:15:08.040Z,"40 km NNW of Bandar Abbas, Iran",earthquake,5.1,2,0.14,16,reviewed,us,us
2019-04-25T15:03:16.500Z,30.6962,57.3128,10,4.4,mb,,40,5.556,0.97,us,us70003byn,2019-07-13T18:42:39.040Z,"51 km NNE of Kerman, Iran",earthquake,8,1.9,0.067,64,reviewed,us,us
2019-04-23T00:36:53.203Z,21.5653,61.9724,10,4.7,mb,,107,6.28,0.75,us,us70003ahl,2019-07-13T18:42:34.040Z,"275 km ESE of Sur, Oman",earthquake,10.1,1.9,0.052,111,reviewed,us,us
2019-04-21T13:33:04.724Z,29.3843,51.6465,10,4.3,mb,,88,6.001,1.01,us,us70003enk,2019-06-26T20:55:07.040Z,"26 km S of K?zer?n, Iran",earthquake,6.1,1.9,0.103,27,reviewed,us,us
2019-04-20T02:41:06.243Z,27.2213,55.8008,10,4.7,mb,,45,2.295,0.72,us,us700039hi,2019-06-26T20:54:58.040Z,"47 km W of Bandar Abbas, Iran",earthquake,7.3,1.9,0.047,139,reviewed,us,us
2019-04-16T22:43:50.059Z,30.8446,57.2132,10,4,mb,,81,5.521,0.28,us,us70003c07,2019-06-26T20:54:45.040Z,"60 km SE of R?var, Iran",earthquake,9.7,2,0.15,12,reviewed,us,us
2019-04-11T01:39:54.164Z,27.6924,54.1493,10,4,mb,,98,3.299,0.68,us,us7000347r,2019-06-20T19:03:14.040Z,"2 km NNE of Ger?sh, Iran",earthquake,5.8,1.9,0.149,12,reviewed,us,us
2019-03-30T22:44:24.860Z,28.5746,51.6069,10,4.6,mb,,46,5.472,0.51,us,us2000k7te,2019-06-08T20:51:26.040Z,"85 km SSE of Bor?zj?n, Iran",earthquake,7.4,1.9,0.056,96,reviewed,us,us
2019-03-27T16:19:13.800Z,32.1456,60.1887,10,4.3,mb,,178,2.821,1.01,us,us1000jmh5,2019-06-08T20:51:16.040Z,"121 km SE of B?rjand, Iran",earthquake,10.8,1.9,0.083,41,reviewed,us,us
2019-03-27T06:19:30.440Z,27.536,56.564,10,4.2,mb,,108,2.6,0.49,us,us1000jm9p,2019-06-08T20:51:15.040Z,"47 km NE of Bandar Abbas, Iran",earthquake,4.5,1.9,0.113,22,reviewed,us,us
2019-03-27T04:52:10.722Z,28.2317,56.1775,10,4.3,mb,,94,3.273,0.66,us,us1000jm8v,2019-06-08T20:51:15.040Z,"116 km N of Bandar Abbas, Iran",earthquake,8.6,1.6,0.093,33,reviewed,us,us
2019-03-21T10:03:58.256Z,27.0832,53.8579,10,4.6,mb,,112,2.998,0.83,us,us1000jjpi,2019-06-06T18:54:10.040Z,"60 km NNW of K?sh, Iran",earthquake,7.1,1.8,0.059,85,reviewed,us,us
2019-03-12T03:04:45.676Z,17.8552,59.8352,10,4.8,mb,,114,7.823,0.65,us,us1000jdzt,2019-06-01T21:24:11.040Z,"Owen Fracture Zone region",earthquake,11.5,1.9,0.072,60,reviewed,us,us
2019-03-05T00:21:42.150Z,27.7089,51.8089,10,4.2,mb,,111,4.809,0.92,us,us1000jfid,2019-05-24T21:21:34.040Z,"107 km W of Mohr, Iran",earthquake,8.4,1.9,0.124,18,reviewed,us,us
2019-03-05T00:17:01.470Z,27.7292,51.7375,10,4.3,mb,,111,4.873,0.75,us,us1000jfik,2019-05-24T21:21:35.040Z,"114 km W of Mohr, Iran",earthquake,5.7,1.9,0.094,32,reviewed,us,us
2019-03-02T10:04:48.400Z,30.7342,57.3024,10,4.3,mb,,73,5.537,0.68,us,us1000j9u4,2019-05-14T18:36:16.040Z,"54 km NNE of Kerman, Iran",earthquake,7.9,1.9,0.096,31,reviewed,us,us
2019-02-14T08:00:45.630Z,28.123,55.7877,10,4.2,mb,,91,3.186,0.71,us,us2000jhtf,2019-05-01T22:00:42.040Z,"114 km NNW of Bandar Abbas, Iran",earthquake,8.2,1.9,0.136,15,reviewed,us,us
2019-02-13T09:19:06.060Z,27.6521,52.9744,10,4.3,mb,,85,3.958,0.61,us,us2000jnkx,2019-05-01T22:01:07.040Z,"13 km NE of Mohr, Iran",earthquake,6.5,1.9,0.137,15,reviewed,us,us
2019-02-11T04:12:31.330Z,27.0666,55.6283,10,4.5,mb,,59,2.175,0.83,us,us2000jg6x,2019-04-25T15:32:06.040Z,"64 km WNW of Qeshm, Iran",earthquake,7.2,1.8,0.074,53,reviewed,us,us
2019-02-10T14:56:38.050Z,27.0121,55.5816,10,4.3,mb,,87,2.133,0.47,us,us2000jni3,2019-04-25T15:32:04.040Z,"68 km W of Qeshm, Iran",earthquake,5.3,1.9,0.103,27,reviewed,us,us
2019-02-10T10:54:48.300Z,27.0899,55.5458,10,5.4,mww,,28,2.216,0.65,us,us2000jfx7,2020-07-10T17:25:31.624Z,"73 km WNW of Qeshm, Iran",earthquake,7.3,1.8,0.059,28,reviewed,us,us
2019-02-09T21:26:21.840Z,31.6816,49.5427,10,4.8,mb,,61,4.685,0.73,us,us2000jfrj,2019-04-25T15:32:00.040Z,"36 km SE of Masjed Soleym?n, Iran",earthquake,5.1,1.9,0.049,128,reviewed,us,us
2019-02-09T07:19:46.900Z,27.9816,56.6045,10,4.1,mb,,94,3.045,0.88,us,us2000jng6,2019-04-25T15:31:58.040Z,"93 km NNE of Bandar Abbas, Iran",earthquake,9.1,1.9,0.123,18,reviewed,us,us
2019-01-19T21:15:09.770Z,30.7592,51.3473,10,4.2,mb,,75,6.918,0.73,us,us2000j6g7,2019-04-05T21:41:01.040Z,"25 km WNW of Yasuj, Iran",earthquake,8.5,1.9,0.093,32,reviewed,us,us
2019-01-14T06:36:13.640Z,23.8628,64.4653,10,4.7,mb,,102,5.389,0.85,us,us2000j3n9,2022-08-08T11:31:07.158Z,"150 km S of Ormara, Pakistan",earthquake,9.1,1.9,0.06,85,reviewed,us,us
2019-01-14T01:27:14.710Z,29.1458,58.2239,10,4,mb,,91,4.554,0.85,us,us1000is46,2019-04-02T20:51:09.040Z,"13 km WNW of Bam, Iran",earthquake,8.4,1.9,0.196,7,reviewed,us,us
2019-01-06T04:48:09.070Z,28.5413,51.6003,10,5,mb,,76,5.455,0.92,us,us2000j0pj,2019-03-08T17:50:16.040Z,"88 km ESE of Bushehr, Iran",earthquake,3.4,1.8,0.055,104,reviewed,us,us
2019-01-05T05:06:26.940Z,30.6913,48.2484,10,4.2,mb,,72,4.898,0.73,us,us2000j7qa,2019-03-08T17:50:22.040Z,"28 km NNE of Khorramshahr, Iran",earthquake,8.4,2,0.159,11,reviewed,us,us
2019-01-02T15:39:31.930Z,28.0799,54.2376,10,4.3,mb,,46,3.584,0.9,us,us2000izui,2019-03-08T17:50:14.040Z,"46 km NNE of Ger?sh, Iran",earthquake,6.1,1.9,0.089,36,reviewed,us,us
2019-01-02T07:57:29.570Z,29.3932,51.3003,10,4.9,mb,,70,6.22,1.07,us,us2000izsm,2019-03-08T17:50:13.040Z,"15 km NNE of Bor?zj?n, Iran",earthquake,6.1,1.9,0.055,102,reviewed,us,us
2019-01-01T16:39:16.490Z,29.4236,51.2694,10,4.6,mb,,71,6.261,0.82,us,us2000iznl,2019-03-08T17:50:13.040Z,"17 km NNE of Bor?zj?n, Iran",earthquake,7.6,1.9,0.086,40,reviewed,us,us
2018-12-31T06:44:14.190Z,28.1897,56.5665,10,4.3,mb,,94,3.247,0.82,us,us2000izdu,2019-03-05T17:46:40.040Z,"114 km NNE of Bandar Abbas, Iran",earthquake,5.9,1.8,0.085,39,reviewed,us,us
2018-12-29T23:16:39.580Z,28.1781,55.5133,10,4.2,mb,,86,3.278,1.01,us,us2000iz1x,2019-03-05T17:46:38.040Z,"114 km SE of D?r?b, Iran",earthquake,8.7,1.9,0.086,38,reviewed,us,us
2018-12-24T23:16:47.310Z,30.8021,57.1969,10,4.2,mb,,84,5.559,0.54,us,us2000j30q,2019-03-05T17:46:32.040Z,"58 km N of Kerman, Iran",earthquake,10.3,2,0.199,7,reviewed,us,us
2018-12-23T23:44:41.700Z,30.3137,52.2399,10,4,mb,,172,6.399,1.16,us,us2000j2xg,2019-02-23T20:23:36.040Z,"72 km ENE of N?r?b?d, Iran",earthquake,10.6,1.9,0.3,3,reviewed,us,us
2018-12-13T04:46:28.740Z,30.1135,50.8569,10,4.4,mb,,69,6.607,0.89,us,us2000iv1i,2019-02-16T22:29:07.040Z,"27 km SSE of Dogonbadan, Iran",earthquake,7.9,1.9,0.117,21,reviewed,us,us
2018-12-11T22:45:34.250Z,29.4213,51.9994,10,4.1,mb,,87,5.821,0.7,us,us2000iuqb,2019-02-16T22:29:05.040Z,"40 km ESE of K?zer?n, Iran",earthquake,9.2,1.9,0.114,21,reviewed,us,us
2018-12-11T15:58:25.740Z,31.3233,48.1834,10,4.1,mb,,93,4.309,0.43,us,us2000iuqg,2019-02-16T22:29:05.040Z,"26 km S of S?sangerd, Iran",earthquake,4.8,1.9,0.151,14,reviewed,us,us
2018-12-11T08:35:27.140Z,31.2623,48.1591,10,4.6,mb,,68,4.353,0.79,us,us2000isg6,2019-02-16T22:29:04.040Z,"33 km S of S?sangerd, Iran",earthquake,7.7,1.9,0.08,47,reviewed,us,us
2018-12-10T22:21:57.780Z,31.3074,48.2105,10,4.3,mb,,80,4.334,0.42,us,us2000itmu,2019-02-16T22:29:03.040Z,"28 km S of S?sangerd, Iran",earthquake,9.3,1.9,0.13,17,reviewed,us,us
2018-12-05T20:12:37.630Z,27.4715,56.2079,10,4.3,mb,,70,2.515,1,us,us1000i317,2019-02-16T19:52:24.040Z,"32 km NNW of Bandar Abbas, Iran",earthquake,8.6,1.9,0.105,26,reviewed,us,us
2018-12-05T04:10:27.560Z,23.6846,63.9897,13.56,4.5,mb,,102,4.94,0.7,us,us1000i2gf,2019-02-16T19:52:20.040Z,"181 km SSW of Ormara, Pakistan",earthquake,8.5,3.9,0.108,25,reviewed,us,us
2018-12-04T03:01:13.420Z,29.9618,51.2264,10,4.3,mb,,105,6.671,0.94,us,us1000i4a7,2019-02-16T19:52:17.040Z,"southern Iran",earthquake,9.4,1.9,0.177,9,reviewed,us,us
2018-12-03T17:16:17.320Z,32.7073,49.8214,10,4.4,mb,,109,4.171,1.16,us,us1000i18n,2019-02-16T19:52:16.040Z,"38 km SW of Fereyd?nshahr, Iran",earthquake,8.7,1.9,0.082,43,reviewed,us,us
2018-11-26T00:49:46.300Z,28.6139,51.4389,10,4.1,mb,,100,7.36,1.28,us,us1000hyci,2019-02-09T19:02:12.040Z,"70 km SE of Bushehr, Iran",earthquake,10.1,2,0.151,12,reviewed,us,us
2018-11-22T02:11:50.500Z,27.0294,53.76,10,4.7,mb,,83,5.806,0.65,us,us1000hva5,2019-02-02T20:02:28.040Z,"58 km NNW of K?sh, Iran",earthquake,6.5,1.5,0.054,104,reviewed,us,us
2018-11-16T20:16:57.670Z,28.2663,58.2083,10,4.9,mb,,42,3.762,1.13,us,us1000hsxh,2019-01-30T18:36:20.040Z,"94 km S of Bam, Iran",earthquake,7.2,1.8,0.054,116,reviewed,us,us
2018-11-12T19:43:38.890Z,27.9972,52.9231,10,4.1,mb,,72,4.229,0.45,us,us1000hqy4,2019-01-30T18:36:22.040Z,"49 km N of Mohr, Iran",earthquake,8.7,1.9,0.119,19,reviewed,us,us
2018-11-11T13:49:19.100Z,31.3121,48.2291,10,4.4,mb,,108,4.338,0.63,us,us1000hsv2,2019-01-21T16:42:56.040Z,"28 km S of S?sangerd, Iran",earthquake,3.8,1.9,0.138,21,reviewed,us,us
2018-11-06T04:14:42.910Z,28.1886,57.0433,10,4.4,mb,,110,3.316,0.74,us,us2000i7an,2019-01-21T16:42:56.040Z,"117 km N of M?n?b, Iran",earthquake,8.6,1.8,0.083,42,reviewed,us,us
2018-11-05T04:46:15.810Z,27.235,52.5693,10,4,mb,,117,3.985,1.08,us,us2000i6w5,2019-01-21T16:42:52.040Z,"47 km SW of Mohr, Iran",earthquake,4.9,1.9,0.157,11,reviewed,us,us
2018-11-01T16:47:19.610Z,31.6661,49.9463,10,4.3,mb,,68,4.933,0.82,us,us2000i5em,2019-01-21T14:29:42.040Z,"53 km NE of R?mhormoz, Iran",earthquake,8.2,1.9,0.087,37,reviewed,us,us
2018-10-25T03:03:34.530Z,27.3623,52.7024,10,4.3,mb,,82,3.961,0.75,us,us1000hguw,2019-01-10T17:18:35.040Z,"27 km SW of Mohr, Iran",earthquake,8.5,1.9,0.096,31,reviewed,us,us
2018-10-17T14:53:35.350Z,26.4604,61.2232,10,4.2,mb,,136,3.979,1,us,us1000hdd1,2018-12-21T22:27:03.040Z,"52 km ENE of Qa?r-e Qand, Iran",earthquake,10.2,2,0.141,14,reviewed,us,us
2018-10-07T14:25:23.890Z,31.3197,49.9612,10,4.5,mb,,77,5.193,0.76,us,us1000hb40,2018-12-14T20:32:47.040Z,"34 km E of R?mhormoz, Iran",earthquake,9.3,1.9,0.111,24,reviewed,us,us
2018-10-06T01:23:56.940Z,29.1281,51.2777,10,4,mb,,92,6.053,1.05,us,us1000h7yt,2018-12-14T20:32:42.040Z,"16 km SSE of Bor?zj?n, Iran",earthquake,4.9,1.9,0.129,16,reviewed,us,us
2018-10-04T17:26:07.970Z,29.18,57.1159,10,4.1,mb,,99,4.295,1.22,us,us1000hajx,2018-12-14T20:32:46.040Z,"32 km ESE of K?h Sef?d, Iran",earthquake,11.1,1.9,0.112,22,reviewed,us,us
2018-10-03T23:53:02.240Z,30.7004,57.2754,10,4.3,mb,,63,5.577,0.85,us,us1000h6pj,2018-12-14T20:32:40.040Z,"49 km NNE of Kerman, Iran",earthquake,6.3,1.8,0.096,31,reviewed,us,us
2018-10-02T04:43:16.880Z,31.7071,50.5192,10,4.1,mb,,88,5.259,0.92,us,us1000h9f5,2018-12-14T20:32:44.040Z,"61 km S of F?rs?n, Iran",earthquake,10,2,0.184,8,reviewed,us,us
2018-10-02T02:42:49.690Z,31.9199,50.5583,10,4.9,mb,,44,5.146,0.79,us,us1000h5g4,2018-12-14T20:32:39.040Z,"37 km S of F?rs?n, Iran",earthquake,5.7,1.9,0.06,87,reviewed,us,us
2018-09-30T13:23:27.740Z,28.9267,57.4876,10,4.7,mb,,129,4.127,0.63,us,us1000h4n3,2018-12-01T16:43:38.040Z,"77 km ESE of K?h Sef?d, Iran",earthquake,4.7,1.9,0.108,26,reviewed,us,us
2018-09-29T11:03:15.060Z,29.6529,51.4102,10,4,mb,,87,6.337,1.09,us,us1000h480,2018-12-01T16:43:24.040Z,"23 km W of K?zer?n, Iran",earthquake,6.6,2,0.134,15,reviewed,us,us
2018-09-27T00:14:08.420Z,27.0518,57.4244,10,4.1,mb,,127,2.367,0.82,us,us1000h327,2018-12-01T16:42:27.040Z,"34 km ESE of M?n?b, Iran",earthquake,6.6,1.9,0.136,15,reviewed,us,us
2018-09-24T08:43:01.900Z,30.9497,51.1867,10,4.2,mb,,73,6.191,1.11,us,us2000hj9r,2018-12-01T16:45:00.040Z,"49 km NW of Yasuj, Iran",earthquake,7.8,1.9,0.088,36,reviewed,us,us
2018-09-23T06:54:26.260Z,29.3967,51.9179,10,4.2,mb,,88,5.85,0.62,us,us2000hixe,2018-11-27T15:52:03.040Z,"35 km SE of K?zer?n, Iran",earthquake,6.7,2,0.095,31,reviewed,us,us
2018-09-23T05:22:58.800Z,29.4763,52.0421,10,4.7,mb,,68,5.839,0.73,us,us2000hivr,2018-11-27T15:52:03.040Z,"40 km ESE of K?zer?n, Iran",earthquake,5.7,1.9,0.068,66,reviewed,us,us
2018-09-16T02:04:12.530Z,26.8565,53.1913,10,4,mb,,122,3.314,0.77,us,us2000hibg,2018-11-21T18:19:16.040Z,"83 km SSE of Mohr, Iran",earthquake,5.7,1.9,0.134,15,reviewed,us,us
2018-09-13T23:49:04.000Z,30.818,57.2739,10,4.3,mb,,72,5.499,0.79,us,us2000hed2,2018-11-21T18:19:10.040Z,"62 km NNE of Kerman, Iran",earthquake,7.4,1.9,0.078,47,reviewed,us,us
2018-09-07T06:38:41.600Z,28.1691,59.4499,10,4.3,mb,,105,4.33,0.71,us,us2000hgmr,2018-11-14T17:40:17.040Z,"148 km SE of Bam, Iran",earthquake,7.2,1.9,0.133,16,reviewed,us,us
2018-09-07T06:23:38.660Z,28.3261,59.3199,10,5.6,mww,,49,4.371,0.84,us,us2000ha5b,2022-05-03T19:29:32.178Z,"127 km SE of Bam, Iran",earthquake,5.6,1.8,0.117,7,reviewed,us,us
2018-08-30T00:44:59.840Z,29.7136,51.3551,10,4.3,mb,,85,6.414,0.78,us,us2000h55y,2018-11-07T18:37:06.040Z,"30 km WNW of K?zer?n, Iran",earthquake,5.7,1.8,0.081,43,reviewed,us,us
2018-08-28T04:17:39.880Z,31.7283,52.7447,10,4.6,mb,,73,6.774,0.92,us,us1000gig2,2018-11-07T18:37:03.040Z,"63 km N of Abadeh, Iran",earthquake,8.7,1.9,0.074,54,reviewed,us,us
2018-08-27T12:09:02.720Z,25.0779,62.9048,10,4.9,mb,,151,6.08,0.88,us,us1000ghyc,2022-08-08T07:31:46.684Z,"58 km E of Gwadar, Pakistan",earthquake,9.2,1.9,0.06,89,reviewed,us,us
2018-08-24T18:18:44.120Z,27.1028,54.2418,10,4.1,mb,,107,2.78,1.36,us,us1000ggvw,2022-08-08T07:26:58.213Z,"63 km S of Ger?sh, Iran",earthquake,8.1,1.9,0.092,32,reviewed,us,us
2018-08-23T11:10:49.860Z,27.184,54.2274,10,4.4,mb,,68,2.851,0.91,us,us1000gfzp,2018-11-01T17:50:56.040Z,"54 km S of Ger?sh, Iran",earthquake,7.2,1.9,0.077,49,reviewed,us,us
2018-08-23T10:52:45.350Z,27.1117,54.2142,10,5,mww,,40,2.803,0.88,us,us1000gfzg,2022-05-03T19:28:12.323Z,"62 km S of Ger?sh, Iran",earthquake,7.1,1.8,0.086,13,reviewed,us,us
2018-08-23T05:19:02.580Z,29.3346,56.815,86.9,4.6,mb,,35,0.82,0.86,us,us1000gfwd,2018-11-01T17:50:55.040Z,"6 km NNE of K?h Sef?d, Iran",earthquake,7.2,6,0.062,79,reviewed,us,us
2018-08-21T09:54:16.270Z,29.9615,50.848,10,4.2,mb,,83,6.719,0.65,us,us2000h5hi,2018-11-01T17:51:03.040Z,"44 km S of Dogonbadan, Iran",earthquake,6.4,1.9,0.108,24,reviewed,us,us
2018-08-13T06:19:42.530Z,30.9308,50.0787,10,4.4,mb,,74,5.551,1.09,us,us1000gbgp,2018-10-27T16:22:04.040Z,"34 km NE of Aghajari, Iran",earthquake,5.1,1.9,0.095,32,reviewed,us,us
2018-08-11T04:03:33.780Z,30.1524,60.6812,10,4.6,mb,,96,4.424,0.67,us,us1000g6s1,2018-10-17T18:11:56.040Z,"72 km ENE of No?rat?b?d, Iran",earthquake,7.6,1.9,0.061,80,reviewed,us,us
2018-08-04T09:35:58.400Z,29.1954,57.1893,10,4.4,mb,,75,4.323,0.9,us,us1000g3dj,2018-10-16T15:34:11.040Z,"38 km ESE of K?h Sef?d, Iran",earthquake,6,1.8,0.066,66,reviewed,us,us
